ID,IMDB_ID,Budget,Production Companies,Production Countries,Revenue,Runtime,Director
950620,tt13292564,23000,['FireDrive Films'],['United States of America'],0,71,Sarah Goras Peterson
950623,,0,"['SKV Movie Entertainment', 'Mentari Indonesia Production']",['Indonesia'],0,107,Indra J Mae
950626,,0,['Dislexia Films'],['Mexico'],0,89,David Torres
950630,,0,[],[],0,0,Rita Bocsák
950634,,0,[],[],0,0,Mátyás Derzsi
950636,tt15470434,0,"['Angry Dog Productions', 'HALF-A-GSIX']",['Canada'],0,77,Gerald Varga
950640,,0,[],['United States of America'],0,49,Ryan Ewing
950645,,0,[],[],0,12,Stefan Moon
950649,tt19893888,0,[],['France'],0,114,Dorine Brun
950650,,0,[],[],0,0,Péter Dóczé
950658,,0,['Stank'],"['Colombia', 'France']",0,67,Guillermo Quintero
950660,,0,[],['Kenya'],0,86,Andrew Harrison Brown
950661,tt27159533,0,"[""L'Image d'aprés""]",['France'],0,83,Agnès Perrais
950665,,0,[],[],0,0,Domonkos Gyimesi
950668,tt18560712,0,[],[],0,30,Gergely Riba
950686,tt12785464,1500000,"['Lightbox', 'Tetelo Frames', 'Suitable Nomad']","['Brazil', 'Portugal']",0,100,Raphael Vieira
950692,,0,[],[],0,0,Barbara Somossy
950696,,0,[],[],0,130,Dinesh Palpali
950699,,0,['KASK'],['Belgium'],0,30,Eyas Almokdad
950709,,0,[],[],0,0,
950719,tt18270460,0,[],[],0,19,Chris Strikes
950769,,0,[],['Philippines'],0,11,Mervine Aquino
950775,,0,[],['Philippines'],0,10,Joseph Abello
950782,,3823,"['Escuela Nacional De Artes Cinematográficas', 'Universidad Nacional Autónoma de México']",[],0,29,Mauricio Sánchez Arias
950791,,0,['Miyu Productions'],"['France', 'Germany']",0,13,Nikita Diakur
950793,,0,['Pearly Oyster Productions'],['United Kingdom'],0,13,Emma Calder
950794,tt20116956,0,['B&B Pictures'],['United States of America'],0,15,Sean Buckelew
950795,,0,[],[],0,0,
950799,tt20158168,0,"['BAP Animation Studio', 'Art Shot']","['Lithuania', 'Portugal']",0,14,David Doutel
950805,tt9880328,0,"['Take Five', 'Balade Sauvage Productions']","['Belgium', 'France']",0,19,Hannah Letaïf
950809,tt20211866,0,[],['Iran'],0,4,Shiva Sadegh Asadi
950810,tt10346066,0,"['Miyu Productions', 'The Hive Studio']","['France', 'Israel']",0,17,Tal Kantor
950812,,0,['Studio GDS'],['Switzerland'],0,8,Claude Luyet
950813,,0,[],['China'],0,13,Lin Zhang
950816,tt21032550,0,"['Nadasdy Film', 'Komadoli Studio', 'Folimage']","['France', 'Switzerland']",0,14,Raphaëlle Stolz
950817,tt11542496,0,"['Agencia - Portuguese Short Film Agency', 'Curtas-Metragens, CRL', 'Bando à Parte']",['Portugal'],0,12,Laura Gonçalves
950820,tt21032172,0,[],['United States of America'],0,7,Owen Klatte
950822,tt20862526,0,"['Tu Nous ZA Pas Vus', 'Folimage']",['France'],0,11,Stéphanie Clément
950825,tt20223520,0,"['Melocoton Films', 'Bridge Way Films', 'Endorfilm', 'OZÙ Productions', 'Salaud Morisset']","['Belgium', 'France', 'Czech Republic', 'United Kingdom']",0,15,Joseph Pierce
950829,tt18777240,0,['Animate Projects'],['United Kingdom'],0,8,Elizabeth Hobbs
950831,,0,['Studio Uuuh!'],['Switzerland'],0,3,Noah Erni
950833,tt20867674,0,"['Papier perforé / Punched paper films', 'RTS']",['Switzerland'],0,9,Jonathan Laskar
950835,,0,['Korea Independent Animation Filmakers Association (KIAFA)'],['South Korea'],0,11,Kim Chang-soo
950849,tt14778456,3500000,['Aurora Films'],['France'],0,119,Blandine Lenoir
950863,tt21216020,0,"['avex pictures', 'Zero-G']",['Japan'],0,120,Tomoyuki Kurokawa
950865,tt14866702,0,[],['Germany'],0,0,Christoph Schnee
950866,tt19383152,0,"['ARTE', 'TV5 Monde', 'Cinétévé']",['France'],0,82,Nora Philippe
950873,,0,[],[],0,60,Theis Mølstrøm Christensen
950874,,0,[],[],0,55,Jesper Ravn Nielsen
950875,,0,[],[],0,40,Eva Mulvad
950878,tt14962518,0,[],['Denmark'],0,61,Vibeke Muasya
950879,,0,[],[],0,52,Ulrik Gutt-Nielsen
950881,,0,[],[],0,90,Matilda Mester
950882,tt18382378,0,"['Good Company Pictures', 'DR TV']",['Denmark'],0,72,René Odgaard
950884,,0,[],[],0,70,Peter Alsted
950885,,0,[],[],0,72,Louise Leth-Espensen
950890,,0,[],[],0,94,Simon Bang
950891,tt21305876,0,['Nomadia Pictures'],['Mongolia'],0,123,Sengedorj Janchivdorj
950896,tt16421128,0,"['Industrial Design Center, IIT Bombay']",['India'],0,9,Abhishek Verma
950899,,0,[],['Colombia'],0,8,Wilson Borja
950901,,0,[],['Russia'],0,7,Nina Bisyarina
950903,tt8628894,0,[],"['Canada', 'United Kingdom']",0,7,India Barnardo
950905,,0,"['CME Summer Productions', 'Champlain Media', 'Reel One Entertainment']",['Canada'],0,85,John Bradshaw
950911,,0,['CNC'],['France'],0,60,Théodore Tomasz
950925,tt11803064,0,['Seven Studios Productions'],['United States of America'],0,93,Diego Acevedo
950928,tt18271950,0,"['RobinHood Productions', 'TDJ Enterprises', 'New Dimensions Entertainment', 'Wrath Productions', 'DNA Media Group', 'Johnson Production Group', 'Province of British Columbia Film Incentive BC']","['Canada', 'United States of America']",0,85,Troy Scott
950933,tt18829818,0,[],[],0,96,Mihai Sofronea
950945,,0,"['Maverick D.C., Inc.']",['Japan'],0,120,
950949,tt18830936,0,[],['United States of America'],0,18,Ian McKay
950950,,0,[],['China'],0,70,Chen Zhihong
950961,tt14612164,0,[],[],0,15,Siamak Kashefazar
950965,,0,['Original Theatre Company'],['United Kingdom'],0,65,Charlotte Peters
950979,,0,[],[],0,53,Jannik Splidsboel
950981,,0,[],[],0,17,Henrik Edelbo Sørensen
950982,,0,[],[],0,25,Sebastian Schiørring
950983,,0,"['Films Camera Oscura', 'H264 Distribution']",[],0,15,Caroline Mailloux
950984,,0,[],[],0,22,Nanna Rebekka
950987,,0,[],[],0,15,Marie Suul Brobakke
950988,,0,['European Film College (EFC)'],['Denmark'],0,15,India Zahra Lyell
950989,,0,[],[],0,21,Anna Eline Friis-Rasmussen
950990,,0,[],"['Denmark', 'Greece']",0,10,Nasos Gatzoulis
950992,,0,[],[],0,8,Smilla Khonsari
950993,,0,[],[],0,12,Rebekka Hilmer Heltoft
950994,,0,[],[],0,9,Thurea Al-Rahbi Håkonsson
950995,,0,[],[],0,7,Bodil Krogh Andersen
950996,,0,[],[],0,6,Ali Asperheim
950997,,0,[],['Denmark'],0,16,Niels Østergaard
950999,,2000,['Illinois Motion Pictures'],['United States of America'],0,205,Thomas Brady
951002,,0,[],[],0,30,Aske Zidore
951003,tt18925022,10000,['Signed Commercial Media'],[],0,28,Jack Freiberger
951006,,0,[],['Australia'],0,15,Ben Joseph Andrews
951008,,0,[],[],0,26,Dafe Oboro
951013,,0,"['Blue Water Films', 'MD Pictures']",['Indonesia'],0,0,Cuk FK
951074,tt22796792,150,['Social Skeleton films'],[],0,5,Aidan Beatty
951076,,150,['Social Skeleton films'],['Canada'],0,6,Aidan Beatty
951083,,0,[],['Iran'],0,82,Benyamin Nadali
951090,tt5250516,0,"['Cranked Up Films', 'Jump Start Productions']",['United Kingdom'],0,91,Jamie Patterson
951113,tt18286584,0,"['OH MY DOG!', 'EPT', 'Greek Film Centre']",['Greece'],0,78,Yorgos Goussis
951114,tt14911056,0,[],[],0,17,Emma Miranda Moore
951131,tt13981714,0,[],['United Kingdom'],0,18,Paul Holbrook
951138,,0,['28 MDP Studio'],['Thailand'],0,40,
951161,tt11313154,0,[],[],0,95,Manuel Bauer
951163,tt21228592,0,[],"['Belgium', 'France']",0,87,Pierre-Yves Vandeweerd
951168,,0,[],['Armenia'],0,80,Vahagn Khachatryan
951170,tt13967784,0,['TF Film Productions'],['United Kingdom'],0,90,Deanna Dewey
951171,tt11379628,0,['Asterisk* Productions'],"['France', 'Greece']",0,78,Gregoris Rentis
951173,,0,[],['Germany'],0,86,Volker Sattel
951175,tt19297240,0,"['Atelier Graphoui', 'CBA', ""Clin d'oeil Films"", 'Shelter Prod', 'Wild Heart Productions']","['Belgium', 'France', 'Iran']",0,78,Vida Dena
951177,,0,[],[],0,90,Lydie Wisshaupt-Claudel
951179,tt11614126,0,"['Metafilms', 'Téléfilm Canada', 'Tribeca Film Institute', 'Cinereach']",['Canada'],0,128,Zayne Akyol
951181,tt19899610,0,[],"['Japan', 'Sweden']",0,77,Jennifer Rainsford
951184,tt20866632,0,[],['Palestinian Territory'],0,65,Jumana Manna
951187,tt21228578,0,[],[],0,72,Paul Pirritano
951188,tt11537034,0,"['MaravillaCine', 'Weltfilm']",['Argentina'],0,83,Leandro Listorti
951189,tt19389994,0,"['Just a Moment', 'Mer Film AS']","['Lithuania', 'Norway']",0,60,Emilija Škarnulytė
951190,tt21228536,0,[],['Switzerland'],0,38,Cheikh Ndiaye
951193,,0,[],[],0,76,Raúl Capdevila Murillo
951196,tt11319320,0,"['Mindset Pictures', 'Česká televize', 'DOCUfilm Praha', 'VIRUSfilm']","['Czech Republic', 'Slovakia']",0,91,Lucie Králová
951198,,0,[],[],0,71,Marcel Türkowsky
951201,,0,[],[],0,123,Wenqian Zhang
951203,tt19299928,0,[],[],0,81,Maxime Martinot
951205,,0,['Show and Tell Films'],['Switzerland'],0,85,Peter Entell
951206,tt17496802,0,[],[],0,65,Alexander Markov
951208,tt20202300,0,[],"['Portugal', 'Switzerland', 'Uruguay']",0,72,Paulo Carneiro
951210,,0,[],[],0,50,Rudi van der Merwe
951211,tt22813298,0,"['Adok Films', 'Totiante DC', ""Les Films d'ici"", 'RTS']","['Colombia', 'France', 'Switzerland']",0,148,Felipe Monroy
951212,,0,[],[],0,73,Jules Guarneri
951214,,0,[],[],0,72,Daniel Kemény
951215,,0,[],[],0,44,Julie Sando
951218,,0,[],[],0,61,Louise Carrin
951219,tt19663622,0,"['Climage', 'RTS', 'SRG SSR']",['Switzerland'],0,97,Patrick Muroni
951220,,0,[],[],0,97,Nama Filmcollective
951221,tt21610446,0,"['Climage', 'RTS']",['Switzerland'],0,90,Céline Pernet
951223,,0,[],[],0,66,Anne Theurillat
951226,,0,[],[],0,70,Rachel Noël
951236,tt19386782,0,"['Cinepoint', 'Jump Cut', 'Česká televize']","['Czech Republic', 'Italy']",0,77,Petr Záruba
951237,tt19631636,0,[],['Italy'],0,75,Gianluca Matarrese
951240,tt19844412,0,"['Koi Studio', 'Tondowski Films', 'Fundacja Lekko Films', 'MDR']","['Germany', 'Poland']",0,72,Marek Kozakiewicz
951245,tt17050622,0,[],[],0,16,Nancy Pettinicchio
951249,tt18952702,0,[],['Spain'],0,10,Arnau Vilaró
951265,,0,"['Maison de la Radio', 'Office de Radiodiffusion Télévision Française']",['France'],0,0,Bernard Lion
951269,tt18924476,0,[],[],0,1,Utku Başar Şahin
951272,,0,['Globo Rojo'],['Chile'],0,14,Felipe Elgueta
951273,,0,[],[],0,13,Miguel Hilari
951276,tt20449224,0,[],['Uzbekistan'],0,14,Daniel Asadi Faezi
951277,,0,[],['Spain'],0,43,Pili Álvarez
951278,,0,[],[],0,60,Nikolai Bem
951279,tt27627591,0,[],['Switzerland'],0,31,Matthias Joulaud
951280,,0,[],['Italy'],0,38,Marco Piccarreda
951281,tt22090544,0,['Novanima Productions'],['France'],0,67,Daniela de Felice
951287,,0,[],[],0,20,Roberto Fassone
951290,,0,[],[],0,86,Khoa Lê
951295,,170,[],[],0,23,Jatupol Kiawsaeng
951298,tt19755790,0,['Las Malas Juntas'],['Belgium'],0,37,Francisco Javier Rodriguez
951299,,0,[],['Austria'],0,0,
951314,tt21231348,0,"['DianaToucedo Films', 'Sinsalaudio']",['Spain'],0,26,Diana Toucedo
951317,,0,[],[],0,45,Barbara Marcel
951319,tt19845966,0,['Paraíso Production'],['France'],0,33,Michaël Blin
951321,tt24749498,0,"['In Between Art Film', 'Mirror Matter Productions']","['Italy', 'Lithuania']",0,16,Emilija Škarnulytė
951322,tt20596614,0,[],['Lebanon'],0,16,Sarah Kaskas
951323,,0,[],[],0,18,Chanasorn Chaikitiporn
951334,tt19488454,0,['25fps commercial production Amsterdam'],['Netherlands'],0,7,Harm van der Sanden
951364,tt18283464,0,[],['United Kingdom'],0,14,Alix Eve
951368,tt17278326,0,"['Storyteller Studios', 'Reel One Entertainment', 'Lifetime']","['Canada', 'United States of America']",0,85,Stacia Crawford
951384,,0,[],['India'],0,0,Veerendra Shetty
951404,tt15745168,0,[],[],0,117,Igor Lopatonok
951436,tt14628220,5000,['River Styx Productions'],[],0,80,William Atticus Parker
951440,tt16077722,0,['B D Film Production'],['India'],0,123,Barshali Chatterjee
951446,tt11418284,0,['Philippe Weibel'],"['Switzerland', 'United Kingdom']",0,106,Philippe Weibel
951470,tt18563148,0,['Pambili Media'],['South Africa'],0,100,"Mandlakayise Walter Dube, Jr."
951472,,0,[],[],0,80,Shuichi Kawanobe
951529,,0,"['Nexdia Niaga Sdn Bhd', 'Three Five Production']",[],0,101,Abd Latif Ismail
951533,,0,[],['Brazil'],0,0,
951535,tt13156334,0,['Proportion Productions'],['United Kingdom'],0,87,Jack Peter Mundy
951538,tt14206860,0,"['Pródigo Filmes', 'Galeria Distribuidora', 'Telefilms']",['Brazil'],0,0,Caito Ortiz
951544,tt21220538,0,[],['Brazil'],0,0,Luiz Alberto Pereira
951546,tt7909204,0,['Proportion Productions'],['United Kingdom'],0,77,Rebecca Matthews
951550,,0,[],['Costa Rica'],0,0,Andrés Bronnimann
951557,,0,"['TOHO', 'Benesse']",['Japan'],0,60,Takamitsu Kawamura
951577,tt15273728,0,['Movies in the Boonies'],[],0,101,Nicholas Jensen
951582,,0,[],[],0,15,Rob Gabe
951612,,0,[],['Iran'],0,79,Ali Miri Rameshe
951615,tt18987752,0,['Troisième Oeil Story'],['France'],0,99,Fabien Onteniente
951619,tt18284342,0,[],[],0,11,Keeran Anwar Blessie
951627,,0,[],['Philippines'],0,3,Mark Sherwin Maestro
951632,tt16119228,0,[],['Portugal'],0,42,André Godinho
951636,,0,[],['Philippines'],0,10,Roberto S. Acusar Jr.
951638,tt22044618,0,[],['Philippines'],0,13,Mark Moneda
951707,,0,[],['Germany'],0,88,Esther Gronenborn
951710,,0,['Producers at Work'],['Germany'],0,88,Esther Gronenborn
951713,tt18973780,0,['SKOPIA Films'],['France'],0,53,Jacques Pessis
951719,tt15259580,0,"['Galapan', 'Sumendi']",['Spain'],0,15,Maider Oleaga
951724,tt18836656,0,['NQV Media'],['United States of America'],0,92,Keren Marciano
951731,tt18332450,0,[],[],0,60,Karel Tuytschaever
951735,,0,"['National Geographic Channels International', 'Star Original Productions']",['Argentina'],0,0,Leandro Lopez
951750,,9225,['Connected Productions'],['United Kingdom'],0,15,Shell Rowe
951766,,0,"[""Là-bas si j'y suis""]",[],0,75,Olivier Besancenot
951768,tt18309420,0,[],[],0,0,Robert Mercado
951773,tt18936282,0,[],[],0,98,Haris Raftogiannis
951801,tt16902002,0,[],[],0,85,Christopher Clarke
951805,,0,"['Mayday Multimedia', 'National Commission for Culture and the Arts']",['Philippines'],0,10,Alyssa Suico
951806,tt10957056,0,[],[],0,5,Joseph McGovern
951811,,0,[],['Philippines'],0,10,Jasper Villasis
951812,,0,[],[],0,11,Gabriel Perazzolo
951814,,0,[],[],0,12,Cris Arana
951820,,0,[],['Philippines'],0,9,Hubert Tibi
951829,,0,['Tamara Films'],['France'],0,0,Pierre-Paul Puljiz
951842,,0,[],[],0,60,
951846,,0,[],[],0,2,Jimena Garcinuño
951847,tt18374990,0,['Urban Canyons'],['United Kingdom'],0,52,Wu Qi
951848,tt18247004,0,[],[],0,10,Lucía Lobato
951852,,0,[],[],0,12,Ruth Màez
951854,tt13835248,0,['Kolam Productions'],['France'],0,52,Raphaël Millet
951860,tt14333176,0,[],[],0,13,Rafael Cañete Sainz
951863,tt16532612,155,['SchoolTraining'],['Spain'],0,4,Alejandro Hoces
951864,tt21192652,0,[],[],0,77,Crystal Kwok
951870,tt16226984,0,"['Chicken & Egg Pictures', 'JustFilms / Ford Foundation', 'Tribeca Film Institute', 'Sundance Institute', 'Firelight Media Inc.']",['United States of America'],0,90,Nausheen Dadabhoy
951895,,0,[],[],0,8,Julieta Segura
951908,,0,[],[],0,0,
951927,,0,['Moods Digital Concert Club'],['Switzerland'],0,0,Claudio Cappellari
951928,,0,[],[],0,0,Jessica Villerius
951930,tt14464198,0,[],[],0,13,Ruben Navarro
951938,,0,[],['United States of America'],0,25,Lawrence Lerew
951942,,0,[],[],0,39,Bryce Vernon Groves
951950,,0,[],['Mexico'],0,30,Nicolás Gutiérrez Wenhammar
951951,tt16588654,0,"['Dragonfly Film and Television Productions', 'One Shoe Films']",['United Kingdom'],0,67,Bruce Goodison
951967,tt18937396,0,[],[],0,4,Han
952001,tt18937878,0,['Team Kabbo Kabir'],['Bangladesh'],0,9,Kabbo Kabir
952003,,0,[],[],0,16,Bruce Yonemoto
952015,,1,[],[],0,57,Andrew Oleson
952020,tt14022920,0,"['3 Tabela Filmes e Produções Artísticas', 'Globo Filmes', 'Camisa Listrada', 'Telecine']",['Brazil'],0,103,Pedro Amorim
952024,,0,"['iAM FILMS', 'Studio Commuan', 'Happy Hub Production']",['Thailand'],0,90,Nattapong Arunnate
952025,,0,['Latvijas Televizija'],['Latvia'],0,29,Dace Kokle
952033,,0,[],[],0,0,
952035,,0,[],[],0,0,
952036,,0,[],['South Korea'],0,0,
952039,,0,[],[],0,0,
952056,,0,[],[],0,0,
952062,tt19759204,0,"['Çamaşırhane', 'Aksoy Film Production']",['Turkey'],0,134,Togan Gökbakar
952070,tt16757468,0,[],[],0,0,
952076,,0,[],['Germany'],0,15,Blas Lamazares Fraile
952083,tt21959164,0,"['Toei Animation', 'Poplar', 'Toei Company', 'NHK Enterprises', 'Toei Video Company']",['Japan'],0,50,Yuriko Kado
952087,tt18814434,0,[],[],0,11,Florencia Manóvil
952090,,0,['Dreamfact Entertainment'],['South Korea'],0,105,Yoo Hee-jung
952102,,0,[],['Philippines'],0,10,Edmund Telmo
952107,,0,[],['Philippines'],0,11,Jarell Serencio
952119,,0,[],[],0,0,Ulrich Rasche
952127,tt10235670,0,"['M Pictures', 'Song Sound Production']",['Thailand'],0,116,Kongdej Jaturanrasmee
952128,,0,[],['Philippines'],0,2,Jhonny Bobier ll
952152,tt18966752,0,[],[],0,110,Martin Shore
952174,,0,['Digitmovies Alternative Entertainment'],[],0,0,Lorenzo Lepori
952175,tt15610384,0,"['ZEXCS', 'dentsu', 'Fuji Television Network', 'Aeon Entertainment', 'movic', 'Aniplex']",['Japan'],0,90,Toshimasa Kuroyanagi
952193,tt13426644,0,"['ARD Degeto', 'Dreamtool Entertainment']",['Germany'],0,0,Holger Haase
952204,tt18884870,0,[],[],0,90,Federica Biondi
952206,,0,[],[],0,66,
952208,,0,[],['Taiwan'],0,25,
952217,tt18951472,0,['Warner Bros. Animation'],['United States of America'],0,81,Careen Ingle
952220,tt12794338,0,"['TrendLoud Production House', 'Trend Loud']",['India'],0,80,Raja Ramamurthy
952230,,0,[],[],0,12,Benjamin Zaugg
952239,,0,[],[],0,95,
952263,tt14699908,0,[],[],0,6,Campbell X
952269,tt18554252,0,[],['United States of America'],0,0,John Finley
952272,,0,[],['Belarus'],0,46,Nikita Lavretski
952289,tt16294678,0,['PBS'],['United States of America'],0,115,Ann Benjamin
952311,,0,[],['Russia'],0,102,Stanislav Sapachev
952314,,0,['REI Co-op Studios'],['Colombia'],0,8,David Hernández Palmar
952318,tt18161214,0,[],['Belgium'],0,19,Sébastien Pins
952326,tt18949702,0,"['HBO', 'Rotten Science']",['United States of America'],0,55,Bo Burnham
952365,,0,"['Camaleão Daltônico', 'Unespar']",['Brazil'],0,6,Bruno Frediani
952373,,0,[],[],0,10,Esteban Sainte-Croix
952374,tt17372462,0,"['CatchLight Studios', 'Pacesetter Productions', 'Stagecoach Entertainment', 'The Forest Road Company']",['United States of America'],0,95,Chris Cullari
952386,tt18283280,0,[],[],0,5,Max’ed Deeq
952390,tt8005600,0,[],[],0,115,Nadine Crocker
952392,,0,['Giros Filmes'],['Brazil'],0,0,Belisario Franca
952400,tt18283208,0,['Fig Films'],[],0,12,Ella Glendining
952401,,100,['Motion Picture Institute'],['United States of America'],0,5,Ben Lauter
952420,tt18283160,0,[],[],0,15,Nicholas Finegan
952424,tt18283094,0,[],[],0,7,Jason Barker
952438,tt18952724,0,"['Tokyo Theatres Company', 'Django Film']",['Japan'],0,139,Shuichi Okita
952441,,0,[],['Japan'],0,107,Masakazu Sugita
952445,,0,[],['Mexico'],0,38,Los Ingrávidos
952446,,0,['Os Filmes da Palma da Mão'],['Brazil'],0,2,Enrico Alchimim
952448,,0,[],"['Ecuador', 'Mexico']",0,10,Alexandra Cuesta
952449,,0,[],"['United States of America', 'Mexico', 'Venezuela']",0,10,Jessica Sarah Rinland
952451,,30,[],['United States of America'],0,81,Joel Miller
952462,,0,[],[],0,10,
952464,tt14990030,0,['BAP Productions'],['Nigeria'],0,111,Bolanle Austen-Peters
952478,tt14469194,0,[],[],0,97,Tom Paton
952479,,0,['Comika'],['Indonesia'],0,127,Pandji Pragiwaksono
952480,tt13334974,0,[],[],0,100,Justin Milton
952485,tt15684400,0,['3 Ball Media'],[],0,0,Aamir Yusuf
952488,tt15401718,10000,['3 Ball Media'],[],0,0,Bernadette Speakes
952500,,0,[],['United States of America'],0,54,Khaliun Tumenbayar
952504,tt13395224,0,"['The Straits', 'Betmar-Heliand Productions']",['United States of America'],0,82,Mickey Reece
952510,,0,['SPR Studios'],['India'],0,115,AV. Krishna Paramatma
952512,,0,[],[],0,0,Salva Ruiz
952515,,0,[],['Philippines'],0,4,Joseph Guinto Navarro
952517,,0,[],['Philippines'],0,1,Alecx Julianne Literal
952521,tt18246312,0,"['ID Pro', 'Koskos Film', 'Medea Film Factory', 'Sky Films']",['Turkey'],0,84,Gizem Kızıl
952545,tt18378412,75,[],[],0,8,Morgan O'Callaghan
952546,tt20781738,0,[],['Hungary'],0,100,Gábor Medvigy
952570,tt13464456,0,[],[],0,125,Maurice Jones
952603,tt15352826,0,"['Feifer Worldwide', 'Reel One Entertainment']",['United States of America'],0,85,Michael Feifer
952641,,0,[],['Hungary'],0,14,Júlia Bagossy
952665,tt16279736,0,['Body Bag Films'],['United States of America'],0,97,Tony Newton
952701,tt19719836,0,"['Aurora Films', 'Vandertastic Films', 'Frakas Productions', 'Visual Walkabout', 'MereCinema', 'Anti-Archive', 'VOO', 'BeTV']","['Belgium', 'Cambodia', 'France', 'Germany', 'Romania', 'South Korea']",1594998,119,Davy Chou
